date,btc_held,btc_value_usd,cash_value_usd,btc_contributed_usd,cash_contributed_usd,spot_price_usd,total_value_usd,total_contributed_usd,average_purchase_price_usd,cohort_year,cash_only_value_usd,gain_usd,advantage_vs_cash_usd
2024-02-10,0.791639286469429,37850.2375515338,22366.1313519189,21666.6666666667,21666.6666666667,47812.48,60216.3689034527,43333.3333333333,27369.3676362326,2022,44732.2627038378,16883.0355701194,15484.1061996149
2024-02-11,0.791639286469429,38017.8988360152,22367.9414622694,21666.6666666667,21666.6666666667,48024.27,60385.8402982846,43333.3333333333,27369.3676362326,2022,44735.8829245388,17052.5069649513,15649.9573737458
2024-02-12,0.791639286469429,39650.9477708944,22369.7517191137,21666.6666666667,21666.6666666667,50087.14,62020.6994900081,43333.3333333333,27369.3676362326,2022,44739.5034382274,18687.3661566748,17281.1960517807
2024-02-13,0.791639286469429,39205.0173608261,22371.5621224637,21666.6666666667,21666.6666666667,49523.84,61576.5794832898,43333.3333333333,27369.3676362326,2022,44743.1242449273,18243.2461499565,16833.4552383625
2024-02-14,0.791639286469429,41016.5967875899,22373.3726723311,21666.6666666667,21666.6666666667,51812.23,63389.9694599211,43333.3333333333,27369.3676362326,2022,44746.7453446623,20056.6361265877,18643.2241152588
2024-02-15,0.791639286469429,41039.4197482188,22375.183368728,21666.6666666667,21666.6666666667,51841.06,63414.6031169468,43333.3333333333,27369.3676362326,2022,44750.366737456,20081.2697836135,18664.2363794909
2024-02-16,0.791639286469429,41105.6799564963,22376.994211666,21666.6666666667,21666.6666666667,51924.76,63482.6741681624,43333.3333333333,27369.3676362326,2022,44753.9884233321,20149.340834829,18728.6857448303
2024-02-17,0.791639286469429,40982.4613015574,22378.8052011572,21666.6666666667,21666.6666666667,51769.11,63361.2665027146,43333.3333333333,27369.3676362326,2022,44757.6104023144,20027.9331693812,18603.6561004002
2024-02-18,0.791639286469429,41184.8755507147,22380.6163372133,21666.6666666667,21666.6666666667,52024.8,63565.491887928,43333.3333333333,27369.3676362326,2022,44761.2326744266,20232.1585545947,18804.2592135014
2024-02-19,0.791639286469429,41055.4187781984,22382.4276198462,21666.6666666667,21666.6666666667,51861.27,63437.8463980446,43333.3333333333,27369.3676362326,2022,44764.8552396924,20104.5130647112,18672.9911583522
2024-02-20,0.791639286469429,41431.2495294497,22384.2390490678,21666.6666666667,21666.6666666667,52336.02,63815.4885785175,43333.3333333333,27369.3676362326,2022,44768.4780981355,20482.1552451842,19047.010480382
2024-02-21,0.791639286469429,40670.9195767602,22386.0506248899,21666.6666666667,21666.6666666667,51375.57,63056.97020165,43333.3333333333,27369.3676362326,2022,44772.1012497797,19723.6368683167,18284.8689518703
2024-02-22,0.791639286469429,40612.947831812,22387.8623473244,21666.6666666667,21666.6666666667,51302.34,63000.8101791364,43333.3333333333,27369.3676362326,2022,44775.7246946487,19667.4768458031,18225.0854844877
2024-02-23,0.791639286469429,40145.7777396878,22389.6742163831,21666.6666666667,21666.6666666667,50712.21,62535.4519560709,43333.3333333333,27369.3676362326,2022,44779.3484327662,19202.1186227376,17756.1035233047
2024-02-24,0.791639286469429,40787.7655354431,22391.486232078,21666.6666666667,21666.6666666667,51523.17,63179.2517675211,43333.3333333333,27369.3676362326,2022,44782.972464156,19845.9184341878,18396.2793033651
2024-02-25,0.791639286469429,41041.9292447569,22393.2983944209,21666.6666666667,21666.6666666667,51844.23,63435.2276391779,43333.3333333333,27369.3676362326,2022,44786.5967888418,20101.8943058445,18648.630850336
2024-02-26,0.791639286469429,43040.2009644488,22395.1107034237,21666.6666666667,21666.6666666667,54368.45,65435.3116678725,43333.3333333333,27369.3676362326,2022,44790.2214068473,22101.9783345391,20645.0902610251
2024-02-27,0.791639286469429,45045.8903442549,22396.9231590982,21666.6666666667,21666.6666666667,56902.04,67442.813503353,43333.3333333333,27369.3676362326,2022,44793.8463181963,24109.4801700197,22648.9671851567
2024-02-28,0.791639286469429,49324.9619285867,22398.7357614562,21666.6666666667,21666.6666666667,62307.37,71723.6976900429,43333.3333333333,27369.3676362326,2022,44797.4715229125,28390.3643567096,26926.2261671304
2024-02-29,0.791639286469429,48599.6382651448,22400.5485105098,21666.6666666667,21666.6666666667,61391.14,71000.1867756546,43333.3333333333,27369.3676362326,2022,44801.0970210196,27666.8534423213,26199.089754635
2024-03-01,0.804994640109844,50229.2103092019,23235.6947396041,22500,22500,62396.95,73464.905048806,45000,27950.4966603626,2022,46471.3894792081,28464.905048806,26993.5155695979
2024-03-02,0.804994640109844,49762.6354157943,23237.5752244715,22500,22500,61817.35,73000.2106402658,45000,27950.4966603626,2022,46475.1504489429,28000.2106402658,26525.0601913228
2024-03-03,0.804994640109844,50688.9829979007,23239.4558615281,22500,22500,62968.1,73928.4388594288,45000,27950.4966603626,2022,46478.9117230563,28928.4388594288,27449.5271363725
2024-03-04,0.804994640109844,54467.3621903451,23241.3366507864,22500,22500,67661.77,77708.6988411314,45000,27950.4966603626,2022,46482.6733015728,32708.6988411314,31226.0255395587
2024-03-05,0.804994640109844,51273.9162532437,23243.2175922585,22500,22500,63694.73,74517.1338455022,45000,27950.4966603626,2022,46486.4351845171,29517.1338455023,28030.6986609852
2024-03-06,0.804994640109844,53220.3771931365,23245.0986859569,22500,22500,66112.71,76465.4758790934,45000,27950.4966603626,2022,46490.1973719138,31465.4758790934,29975.2785071796
2024-03-07,0.804994640109844,53916.7297566171,23246.9799318938,22500,22500,66977.75,77163.7096885109,45000,27950.4966603626,2022,46493.9598637876,32163.7096885109,30669.7498247233
2024-03-08,0.804994640109844,55014.2513989965,23248.8613300816,22500,22500,68341.14,78263.1127290781,45000,27950.4966603626,2022,46497.7226601632,33263.1127290781,31765.3900689149
2024-03-09,0.804994640109844,55053.0038409714,23250.7428805325,22500,22500,68389.28,78303.7467215039,45000,27950.4966603626,2022,46501.4857610651,33303.7467215039,31802.2609604388
2024-03-10,0.804994640109844,55244.3188671399,23252.624583259,22500,22500,68626.94,78496.9434503989,45000,27950.4966603626,2022,46505.249166518,33496.9434503989,31991.6942838809
2024-03-11,0.804994640109844,58246.8925251248,23254.5064382733,22500,22500,72356.87,81501.3989633981,45000,27950.4966603626,2022,46509.0128765466,36501.3989633981,34992.3860868515
2024-03-12,0.804994640109844,57283.5473893589,23256.3884455877,22500,22500,71160.16,80539.9358349467,45000,27950.4966603626,2022,46512.7768911754,35539.9358349467,34027.1589437712
2024-03-13,0.804994640109844,58910.9326037514,23258.2706052146,22500,22500,73181.77,82169.203208966,45000,27950.4966603626,2022,46516.5412104293,37169.203208966,35652.6619985368
2024-03-14,0.804994640109844,57522.7273968284,23260.1529171664,22500,22500,71457.28,80782.8803139947,45000,27950.4966603626,2022,46520.3058343327,35782.8803139947,34262.574479662
2024-03-15,0.804994640109844,55543.5031750831,23262.0353814552,22500,22500,68998.6,78805.5385565383,45000,27950.4966603626,2022,46524.0707629104,33805.5385565383,32281.4677936279
2024-03-16,0.804994640109844,53054.411448185,23263.9179980935,22500,22500,65906.54,76318.3294462786,45000,27950.4966603626,2022,46527.8359961871,31318.3294462786,29790.4934500915
2024-03-17,0.804994640109844,55011.8364150761,23265.8007670937,22500,22500,68338.14,78277.6371821698,45000,27950.4966603626,2022,46531.6015341873,33277.6371821698,31746.0356479825
2024-03-18,0.804994640109844,54412.711104228,23267.6836884679,22500,22500,67593.88,77680.3947926959,45000,27950.4966603626,2022,46535.3673769358,32680.3947926959,31145.0274157601
2024-03-19,0.804994640109844,49726.764854631,23269.5667622286,22500,22500,61772.79,72996.3316168596,45000,27950.4966603626,2022,46539.1335244572,27996.3316168596,26457.1980924024
2024-03-20,0.804994640109844,54412.1717578191,23271.4499883881,22500,22500,67593.21,77683.6217462072,45000,27950.4966603626,2022,46542.8999767761,32683.6217462072,31140.7217694311
2024-03-21,0.804994640109844,52580.3259547852,23273.3333669587,22500,22500,65317.61,75853.6593217438,45000,27950.4966603626,2022,46546.6667339173,30853.6593217438,29306.9925878265
2024-03-22,0.804994640109844,50809.0157486875,23275.2168979527,22500,22500,63117.21,74084.2326466402,45000,27950.4966603626,2022,46550.4337959054,29084.2326466402,27533.7988507347
2024-03-23,0.804994640109844,51981.1362443658,23277.1005813826,22500,22500,64573.27,75258.2368257484,45000,27950.4966603626,2022,46554.2011627651,30258.2368257484,28704.0356629832
2024-03-24,0.804994640109844,53956.4803919457,23278.9844172606,22500,22500,67027.13,77235.4648092063,45000,27950.4966603626,2022,46557.9688345211,32235.4648092063,30677.4959746852
2024-03-25,0.804994640109844,56326.9320087844,23280.868405599,22500,22500,69971.81,79607.8004143834,45000,27950.4966603626,2022,46561.736811198,34607.8004143834,33046.0636031854
2024-03-26,0.804994640109844,56344.5211416708,23282.7525464102,22500,22500,69993.66,79627.2736880811,45000,27950.4966603626,2022,46565.5050928205,34627.2736880811,33061.7685952606
2024-03-27,0.804994640109844,55681.0767590779,23284.6368397066,22500,22500,69169.5,78965.7135987845,45000,27950.4966603626,2022,46569.2736794133,33965.7135987845,32396.4399193712
2024-03-28,0.804994640109844,56995.3754080924,23286.5212855005,22500,22500,70802.18,80281.8966935929,45000,27950.4966603626,2022,46573.0425710011,35281.8966935929,33708.8541225919
2024-03-29,0.804994640109844,56302.138173869,23288.4058838042,22500,22500,69941.01,79590.5440576733,45000,27950.4966603626,2022,46576.8117676085,34590.5440576733,33013.7322900648
2024-03-30,0.804994640109844,56195.3314850192,23290.2906346301,22500,22500,69808.33,79485.6221196494,45000,27950.4966603626,2022,46580.5812692602,34485.6221196494,32905.0408503891
2024-03-31,0.804994640109844,57060.6846232445,23292.1755379905,22500,22500,70883.31,80352.860161235,45000,27950.4966603626,2022,46584.351075981,35352.860161235,33768.509085254
2024-04-01,0.816909711956059,57134.199615671,24127.3939272311,23333.3333333333,23333.3333333333,69939.43,81261.5935429021,46666.6666666667,28562.9280590416,2022,48254.7878544622,34594.9268762354,33006.8056884399
2024-04-02,0.816909711956059,53492.4569652565,24129.3465780848,23333.3333333333,23333.3333333333,65481.48,77621.8035433413,46666.6666666667,28562.9280590416,2022,48258.6931561696,30955.1368766746,29363.1103871716
2024-04-03,0.816909711956059,53977.4644303419,24131.2993869683,23333.3333333333,23333.3333333333,66075.19,78108.7638173101,46666.6666666667,28562.9280590416,2022,48262.5987739365,31442.0971506435,29846.1650433736
2024-04-04,0.816909711956059,55853.3668782951,24133.2523538942,23333.3333333333,23333.3333333333,68371.53,79986.6192321893,46666.6666666667,28562.9280590416,2022,48266.5047077884,33319.9525655226,31720.1145244009
2024-04-05,0.816909711956059,55237.131037081,24135.2054788755,23333.3333333333,23333.3333333333,67617.18,79372.3365159565,46666.6666666667,28562.9280590416,2022,48270.4109577509,32705.6698492898,31101.9255582056
2024-04-06,0.816909711956059,56446.0430434163,24137.1587619248,23333.3333333333,23333.3333333333,69097.04,80583.2018053411,46666.6666666667,28562.9280590416,2022,48274.3175238496,33916.5351386744,32308.8842814915
2024-04-07,0.816909711956059,56553.8587872003,24139.112203055,23333.3333333333,23333.3333333333,69229.02,80692.9709902553,46666.6666666667,28562.9280590416,2022,48278.2244061101,34026.3043235886,32414.7465841453
2024-04-08,0.816909711956059,58501.1101293957,24141.0658022789,23333.3333333333,23333.3333333333,71612.7,82642.1759316746,46666.6666666667,28562.9280590416,2022,48282.1316045579,35975.509265008,34360.0443271168
2024-04-09,0.816909711956059,56460.8617855912,24143.0195596093,23333.3333333333,23333.3333333333,69115.18,80603.8813452005,46666.6666666667,28562.9280590416,2022,48286.0391192186,33937.2146785339,32317.8422259819
2024-04-10,0.816909711956059,57784.3535481254,24144.973475059,23333.3333333333,23333.3333333333,70735.3,81929.3270231844,46666.6666666667,28562.9280590416,2022,48289.946950118,35262.6603565178,33639.3800730665
2024-04-11,0.816909711956059,57217.8266628839,24146.9275486407,23333.3333333333,23333.3333333333,70041.8,81364.7542115246,46666.6666666667,28562.9280590416,2022,48293.8550972814,34698.087544858,33070.8991142432
2024-04-12,0.816909711956059,54642.4371049712,24148.8817803673,23333.3333333333,23333.3333333333,66889.2,78791.3188853385,46666.6666666667,28562.9280590416,2022,48297.7635607346,32124.6522186719,30493.5553246039
2024-04-13,0.816909711956059,52913.1699503142,24150.8361702515,23333.3333333333,23333.3333333333,64772.36,77064.0061205657,46666.6666666667,28562.9280590416,2022,48301.6723405031,30397.3394538991,28762.3337800626
2024-04-14,0.816909711956059,53391.0703009056,24152.7907183062,23333.3333333333,23333.3333333333,65357.37,77543.8610192119,46666.6666666667,28562.9280590416,2022,48305.5814366125,30877.1943525452,29238.2795825994
2024-04-15,0.816909711956059,51602.2014136642,24154.7454245442,23333.3333333333,23333.3333333333,63167.57,75756.9468382084,46666.6666666667,28562.9280590416,2022,48309.4908490885,29090.2801715418,27447.45598912
2024-04-16,0.816909711956059,52143.0936721446,24156.7002889783,23333.3333333333,23333.3333333333,63829.69,76299.7939611228,46666.6666666667,28562.9280590416,2022,48313.4005779565,29633.1272944562,27986.3933831663
2024-04-17,0.816909711956059,50275.8014525554,24158.6553116212,23333.3333333333,23333.3333333333,61543.89,74434.4567641766,46666.6666666667,28562.9280590416,2022,48317.3106232424,27767.7900975099,26117.1461409342
2024-04-18,0.816909711956059,52047.5969268169,24160.6104924858,23333.3333333333,23333.3333333333,63712.79,76208.2074193027,46666.6666666667,28562.9280590416,2022,48321.2209849715,29541.540752636,27886.9864343311
2024-04-19,0.816909711956059,52070.1272966726,24162.5658315848,23333.3333333333,23333.3333333333,63740.37,76232.6931282575,46666.6666666667,28562.9280590416,2022,48325.1316631697,29566.0264615908,27907.5614650878
2024-04-20,0.816909711956059,52794.9386077028,24164.5213289312,23333.3333333333,23333.3333333333,64627.63,76959.459936634,46666.6666666667,28562.9280590416,2022,48329.0426578624,30292.7932699673,28630.4172787716
2024-04-21,0.816909711956059,53053.7927881303,24166.4769845376,23333.3333333333,23333.3333333333,64944.5,77220.2697726679,46666.6666666667,28562.9280590416,2022,48332.9539690752,30553.6031060013,28887.3158035927
2024-04-22,0.816909711956059,54617.7092479903,24168.432798417,23333.3333333333,23333.3333333333,66858.93,78786.1420464073,46666.6666666667,28562.9280590416,2022,48336.8655968339,32119.4753797406,30449.2764495734
2024-04-23,0.816909711956059,54086.5790605679,24170.388770582,23333.3333333333,23333.3333333333,66208.76,78256.9678311499,46666.6666666667,28562.9280590416,2022,48340.777541164,31590.3011644832,29916.1902899858
2024-04-24,0.816909711956059,52263.9718022227,24172.3449010456,23333.3333333333,23333.3333333333,63977.66,76436.3167032683,46666.6666666667,28562.9280590416,2022,48344.6898020911,29769.6500366016,28091.6269011771
2024-04-25,0.816909711956059,52731.7588105801,24174.3011898205,23333.3333333333,23333.3333333333,64550.29,76906.0600004006,46666.6666666667,28562.9280590416,2022,48348.6023796409,30239.3933337339,28557.4576207596
2024-04-26,0.816909711956059,52131.8611636052,24176.2576369195,23333.3333333333,23333.3333333333,63815.94,76308.1188005247,46666.6666666667,28562.9280590416,2022,48352.515273839,29641.452133858,27955.6035266857
2024-04-27,0.816909711956059,51579.5893528373,24178.2142423555,23333.3333333333,23333.3333333333,63139.89,75757.8035951928,46666.6666666667,28562.9280590416,2022,48356.428484711,29091.1369285261,27401.3751104818
2024-04-28,0.816909711956059,51580.7248573369,24180.1710061413,23333.3333333333,23333.3333333333,63141.28,75760.8958634781,46666.6666666667,28562.9280590416,2022,48360.3420122825,29094.2291968115,27400.5538511956
2024-04-29,0.816909711956059,52128.4546501063,24182.1279282896,23333.3333333333,23333.3333333333,63811.77,76310.5825783959,46666.6666666667,28562.9280590416,2022,48364.2558565792,29643.9159117293,27946.3267218167
2024-04-30,0.816909711956059,49356.8923939645,24184.0850088134,23333.3333333333,23333.3333333333,60419.03,73540.9774027778,46666.6666666667,28562.9280590416,2022,48368.1700176267,26874.3107361112,25172.8073851511
2024-05-01,0.831346996277469,47986.1134643721,25019.3755810587,24166.6666666667,24166.6666666667,57720.92,73005.4890454307,48333.3333333333,29069.2896887557,2022,50038.7511621173,24672.1557120974,22966.7378833134
2024-05-02,0.831346996277469,49072.2600015386,25021.4004207589,24166.6666666667,24166.6666666667,59027.41,74093.6604222975,48333.3333333333,29069.2896887557,2022,50042.8008415178,25760.3270889642,24050.8595807797
2024-05-03,0.831346996277469,52341.3408545906,25023.4254243312,24166.6666666667,24166.6666666667,62959.68,77364.7662789218,48333.3333333333,29069.2896887557,2022,50046.8508486624,29031.4329455885,27317.9154302594
2024-05-04,0.831346996277469,53046.9216772712,25025.4505917888,24166.6666666667,24166.6666666667,63808.4,78072.37226906,48333.3333333333,29069.2896887557,2022,50050.9011835776,29739.0389357267,28021.4710854825
2024-05-05,0.831346996277469,53142.8092398219,25027.4759231449,24166.6666666667,24166.6666666667,63923.74,78170.2851629668,48333.3333333333,29069.2896887557,2022,50054.9518462899,29836.9518296335,28115.333316677
2024-05-06,0.831346996277469,52511.4178230891,25029.5014184129,24166.6666666667,24166.6666666667,63164.26,77540.9192415019,48333.3333333333,29069.2896887557,2022,50059.0028368258,29207.5859081686,27481.9164046762
2024-05-07,0.831346996277469,52089.783566987,25031.5270776059,24166.6666666667,24166.6666666667,62657.09,77121.3106445929,48333.3333333333,29069.2896887557,2022,50063.0541552118,28787.9773112596,27058.2564893811
2024-05-08,0.831346996277469,50688.5232643515,25033.5529007373,24166.6666666667,24166.6666666667,60971.56,75722.0761650888,48333.3333333333,29069.2896887557,2022,50067.1058014746,27388.7428317555,25654.9703636142
2024-05-09,0.831346996277469,52110.4092859647,25035.5788878203,24166.6666666667,24166.6666666667,62681.9,77145.988173785,48333.3333333333,29069.2896887557,2022,50071.1577756406,28812.6548404517,27074.8303981444
2024-05-10,0.831346996277469,50661.7871449512,25037.6050388682,24166.6666666667,24166.6666666667,60939.4,75699.3921838194,48333.3333333333,29069.2896887557,2022,50075.2100777364,27366.0588504861,25624.182106083
2024-05-11,0.831346996277469,50666.1766570915,25039.6313538942,24166.6666666667,24166.6666666667,60944.68,75705.8080109858,48333.3333333333,29069.2896887557,2022,50079.2627077885,27372.4746776525,25626.5453031973
2024-05-12,0.831346996277469,50889.4847737616,25041.6578329117,24166.6666666667,24166.6666666667,61213.29,75931.1426066733,48333.3333333333,29069.2896887557,2022,50083.3156658234,27597.80927334,25847.8269408499
2024-05-13,0.831346996277469,52293.0728479868,25043.6844759339,24166.6666666667,24166.6666666667,62901.62,77336.7573239207,48333.3333333333,29069.2896887557,2022,50087.3689518678,29003.4239905873,27249.3883720529
2024-05-14,0.831346996277469,51258.5197054092,25045.711282974,24166.6666666667,24166.6666666667,61657.19,76304.2309883832,48333.3333333333,29069.2896887557,2022,50091.4225659481,27970.8976550499,26212.8084224351
2024-05-15,0.831346996277469,54901.931170475,25047.7382540454,24166.6666666667,24166.6666666667,66039.73,79949.6694245205,48333.3333333333,29069.2896887557,2022,50095.4765080909,31616.3360911872,29854.1929164296
2024-05-16,0.831346996277469,54293.1025112212,25049.7653891614,24166.6666666667,24166.6666666667,65307.39,79342.8679003826,48333.3333333333,29069.2896887557,2022,50099.5307783227,31009.5345670492,29243.3371220598
2024-05-17,0.831346996277469,55558.7036110042,25051.7926883351,24166.6666666667,24166.6666666667,66829.74,80610.4962993393,48333.3333333333,29069.2896887557,2022,50103.5853766701,32277.162966006,30506.9109226692
2024-05-18,0.831346996277469,55563.0598692647,25053.8201515799,24166.6666666667,24166.6666666667,66834.98,80616.8800208445,48333.3333333333,29069.2896887557,2022,50107.6403031597,32283.5466875112,30509.2397176848
2024-05-19,0.831346996277469,54983.5445050996,25055.847778909,24166.6666666667,24166.6666666667,66137.9,80039.3922840086,48333.3333333333,29069.2896887557,2022,50111.695557818,31706.0589506753,29927.6967261906
2024-05-20,0.831346996277469,58222.7218066955,25057.8755703358,24166.6666666667,24166.6666666667,70034.2,83280.5973770313,48333.3333333333,29069.2896887557,2022,50115.7511406715,34947.264043698,33164.8462363598
2024-05-21,0.831346996277469,58180.2150347759,25059.9035258735,24166.6666666667,24166.6666666667,69983.07,83240.1185606493,48333.3333333333,29069.2896887557,2022,50119.8070517469,34906.785227316,33120.3115089024
2024-05-22,0.831346996277469,57481.384749705,25061.9316455353,24166.6666666667,24166.6666666667,69142.47,82543.3163952403,48333.3333333333,29069.2896887557,2022,50123.8632910707,34209.983061907,32419.4531041697
2024-05-23,0.831346996277469,56195.1662444143,25063.9599293347,24166.6666666667,24166.6666666667,67595.32,81259.126173749,48333.3333333333,29069.2896887557,2022,50127.9198586694,32925.7928404157,31131.2063150796
2024-05-24,0.831346996277469,57030.9858875318,25065.9883772848,24166.6666666667,24166.6666666667,68600.7,82096.9742648166,48333.3333333333,29069.2896887557,2022,50131.9767545696,33763.6409314833,31964.9975102469
2024-05-25,0.831346996277469,57502.7004866896,25068.016989399,24166.6666666667,24166.6666666667,69168.11,82570.7174760886,48333.3333333333,29069.2896887557,2022,50136.033978798,34237.3841427552,32434.6834972906
2024-05-26,0.831346996277469,56875.7817167967,25070.0457656905,24166.6666666667,24166.6666666667,68414.01,81945.8274824872,48333.3333333333,29069.2896887557,2022,50140.091531381,33612.4941491539,31805.7359511062
2024-05-27,0.831346996277469,57567.8864046677,25072.0747061726,24166.6666666667,24166.6666666667,69246.52,82639.9611108403,48333.3333333333,29069.2896887557,2022,50144.1494123452,34306.627777507,32495.8116984951
2024-05-28,0.831346996277469,56849.810436633,25074.1038108586,24166.6666666667,24166.6666666667,68382.77,81923.9142474917,48333.3333333333,29069.2896887557,2022,50148.2076217173,33590.5809141583,31775.7066257744
2024-05-29,0.831346996277469,56176.2697271889,25076.1330797619,24166.6666666667,24166.6666666667,67572.59,81252.4028069508,48333.3333333333,29069.2896887557,2022,50152.2661595237,32919.0694736175,31100.1366474271
2024-05-30,0.831346996277469,56835.0374005092,25078.1625128956,24166.6666666667,24166.6666666667,68365,81913.1999134047,48333.3333333333,29069.2896887557,2022,50156.3250257912,33579.8665800714,31756.8748876136
2024-05-31,0.831346996277469,56101.7145285628,25080.1921102731,24166.6666666667,24166.6666666667,67482.91,81181.9066388358,48333.3333333333,29069.2896887557,2022,50160.3842205461,32848.5733055025,31021.5224182897
2024-06-01,0.843673489787471,57036.5968974914,25915.555205241,25000,25000,67605.06,82952.1521027324,50000,29632.3166516678,2022,51831.1104104819,32952.1521027324,31121.0416922504
2024-06-02,0.843673489787471,57085.8589925601,25917.6525735332,25000,25000,67663.45,83003.5115660932,50000,29632.3166516678,2022,51835.3051470663,33003.5115660932,31168.2064190269
2024-06-03,0.843673489787471,58247.799869635,25919.7501115672,25000,25000,69040.69,84167.5499812022,50000,29632.3166516678,2022,51839.5002231343,34167.5499812022,32328.0497580678
2024-06-04,0.843673489787471,59578.6610528351,25921.8478193567,25000,25000,70618.15,85500.5088721919,50000,29632.3166516678,2022,51843.6956387135,35500.5088721919,33656.8132334784
2024-06-05,0.843673489787471,59837.4157121529,25923.9456969156,25000,25000,70924.85,85761.3614090686,50000,29632.3166516678,2022,51847.8913938313,35761.3614090686,33913.4700152373
2024-06-06,0.843673489787471,59742.6627425149,25926.0437442576,25000,25000,70812.54,85668.7064867725,50000,29632.3166516678,2022,51852.0874885151,35668.7064867725,33816.6189982573
2024-06-07,0.843673489787471,58387.3097179062,25928.1419613963,25000,25000,69206.05,84315.4516793025,50000,29632.3166516678,2022,51856.2839227926,34315.4516793025,32459.16775651
2024-06-08,0.843673489787471,58395.3752364686,25930.2403483455,25000,25000,69215.61,84325.6155848141,50000,29632.3166516678,2022,51860.480696691,34325.6155848141,32465.1348881231
2024-06-09,0.843673489787471,58827.4541775284,25932.338905119,25000,25000,69727.75,84759.7930826474,50000,29632.3166516678,2022,51864.6778102381,34759.7930826474,32895.1152724093
2024-06-10,0.843673489787471,58471.3733444287,25934.4376317306,25000,25000,69305.69,84405.8109761592,50000,29632.3166516678,2022,51868.8752634611,34405.8109761592,32536.9357126981
2024-06-11,0.843673489787471,56788.3122261818,25936.5365281939,25000,25000,67310.77,82724.8487543757,50000,29632.3166516678,2022,51873.0730563877,32724.8487543757,30851.775697988
2024-06-12,0.843673489787471,57643.3499978768,25938.6355945226,25000,25000,68324.24,83581.9855923994,50000,29632.3166516678,2022,51877.2711890453,33581.9855923994,31704.7144033541
2024-06-13,0.843673489787471,56387.3901470999,25940.7348307307,25000,25000,66835.56,82328.1249778306,50000,29632.3166516678,2022,51881.4696614614,32328.1249778306,30446.6553163692
2024-06-14,0.843673489787471,55722.7947922548,25942.8342368317,25000,25000,66047.82,81665.6290290865,50000,29632.3166516678,2022,51885.6684736635,31665.6290290865,29779.960555423
2024-06-15,0.843673489787471,55758.1278380071,25944.9338128395,25000,25000,66089.7,81703.0616508466,50000,29632.3166516678,2022,51889.8676256791,31703.0616508466,29813.1940251675
2024-06-16,0.843673489787471,56345.4258277179,25947.0335587678,25000,25000,66785.82,82292.4593864858,50000,29632.3166516678,2022,51894.0671175357,32292.4593864858,30398.3922689501
2024-06-17,0.843673489787471,56125.9779162893,25949.1334746304,25000,25000,66525.71,82075.1113909197,50000,29632.3166516678,2022,51898.2669492608,32075.1113909197,30176.8444416589
2024-06-18,0.843673489787471,55018.4877262453,25951.233560441,25000,25000,65213.01,80969.7212866862,50000,29632.3166516678,2022,51902.4671208819,30969.7212866863,29067.2541658043
2024-06-19,0.843673489787471,54605.5095529943,25953.3338162133,25000,25000,64723.51,80558.8433692076,50000,29632.3166516678,2022,51906.6676324266,30558.8433692076,28652.175736781
2024-06-20,0.843673489787471,54639.4927211629,25955.4342419611,25000,25000,64763.79,80594.9269631241,50000,29632.3166516678,2022,51910.8684839222,30594.9269631241,28684.0584792018
2024-06-21,0.843673489787471,53904.0541033803,25957.5348376982,25000,25000,63892.08,79861.5889410785,50000,29632.3166516678,2022,51915.0696753965,29861.5889410786,27946.5192656821
2024-06-22,0.843673489787471,54289.3935331058,25959.6356034384,25000,25000,64348.82,80249.0291365442,50000,29632.3166516678,2022,51919.2712068767,30249.0291365442,28329.7579296675
2024-06-23,0.843673489787471,53669.9684569039,25961.7365391953,25000,25000,63614.62,79631.7049960992,50000,29632.3166516678,2022,51923.4730783906,29631.7049960992,27708.2319177086
2024-06-24,0.843673489787471,50827.8602616521,25963.8376449828,25000,25000,60245.89,76791.6979066349,50000,29632.3166516678,2022,51927.6752899655,26791.6979066349,24864.0226166694
2024-06-25,0.843673489787471,52084.3769369322,25965.9389208146,25000,25000,61735.23,78050.3158577468,50000,29632.3166516678,2022,51931.8778416291,28050.3158577468,26118.4380161176
2024-06-26,0.843673489787471,51405.7175450123,25968.0403667044,25000,25000,60930.82,77373.7579117167,50000,29632.3166516678,2022,51936.0807334088,27373.7579117167,25437.6771783079
2024-06-27,0.843673489787471,52004.7847799057,25970.1419826661,25000,25000,61640.89,77974.9267625717,50000,29632.3166516678,2022,51940.2839653322,27974.9267625718,26034.6427972396
2024-06-28,0.843673489787471,50824.7639799446,25972.2437687134,25000,25000,60242.22,76797.007748658,50000,29632.3166516678,2022,51944.4875374268,26797.007748658,24852.5202112312
2024-06-29,0.843673489787471,51418.5498187919,25974.34572486,25000,25000,60946.03,77392.8955436519,50000,29632.3166516678,2022,51948.69144972,27392.895543652,25444.2040939319
2024-06-30,0.843673489787471,52938.6132188118,25976.4478511198,25000,25000,62747.75,78915.0610699316,50000,29632.3166516678,2022,51952.8957022396,28915.0610699316,26962.165367692
2024-07-01,0.856887677660135,54038.3617667502,26811.8834808398,25833.3333333333,25833.3333333333,63063.53,80850.24524759,51666.6666666666,30147.8641913433,2022,53623.7669616796,29183.5785809234,27226.4782859104
2024-07-02,0.856887677660135,53011.1590942784,26814.0533897544,25833.3333333333,25833.3333333333,61864.77,79825.2124840328,51666.6666666666,30147.8641913433,2022,53628.1067795088,28158.5458173661,26197.105704524
